image_path,patient_id,dice,iou
data/raw/busbra/Images/bus_0633-l.png,633,0.9656862745108552,0.9336492891034568
data/raw/busbra/Images/bus_0633-r.png,633,0.9122167231072619,0.8386015325747798
data/raw/busbra/Images/bus_0639-l.png,639,0.9357844371702873,0.879318504498833
data/raw/busbra/Images/bus_0639-r.png,639,0.9288127111231226,0.867087129178531
data/raw/busbra/Images/bus_0640-l.png,640,0.9657086871328731,0.9336911904020573
data/raw/busbra/Images/bus_0640-r.png,640,0.9618159422843409,0.9264406779673484
data/raw/busbra/Images/bus_0641-l.png,641,0.9082928358691285,0.8319931074143597
data/raw/busbra/Images/bus_0641-r.png,641,0.788222384788072,0.6504678539193942
data/raw/busbra/Images/bus_0643-l.png,643,0.961346869285701,0.9255706653719914
data/raw/busbra/Images/bus_0643-r.png,643,0.9442373853213007,0.8943652410054693
data/raw/busbra/Images/bus_0644-l.png,644,0.7697353010099585,0.6256664128022531
data/raw/busbra/Images/bus_0644-r.png,644,0.9284479209557147,0.8664515137564707
data/raw/busbra/Images/bus_0646-l.png,646,0.8177737881589869,0.6917236142982746
data/raw/busbra/Images/bus_0646-r.png,646,0.8614008941946646,0.7565445026390449
data/raw/busbra/Images/bus_0648-l.png,648,0.9572953736664302,0.9180887372048597
data/raw/busbra/Images/bus_0648-r.png,648,0.9460595446594385,0.897640412100444
data/raw/busbra/Images/bus_0651-l.png,651,0.9650769808491041,0.9325108853427065
data/raw/busbra/Images/bus_0651-r.png,651,0.9645542427502074,0.9315352697113191
data/raw/busbra/Images/bus_0652-l.png,652,0.9356395816598697,0.8790627362147345
data/raw/busbra/Images/bus_0652-r.png,652,0.9508704061914557,0.9063421828977624
data/raw/busbra/Images/bus_0663-l.png,663,0.8945518453457952,0.8092209857016841
data/raw/busbra/Images/bus_0663-r.png,663,0.8390360011949112,0.7227063044734646
data/raw/busbra/Images/bus_0664-s.png,664,0.9268317906824198,0.863640743954287
data/raw/busbra/Images/bus_0667-l.png,667,0.824152542375986,0.7009009009098829
data/raw/busbra/Images/bus_0667-r.png,667,0.9393891934230323,0.8857058476111723
data/raw/busbra/Images/bus_0669-l.png,669,0.7343566981090294,0.5802240623518731
data/raw/busbra/Images/bus_0669-r.png,669,0.887389659521517,0.7975745211402292
data/raw/busbra/Images/bus_0671-l.png,671,0.9424023817709561,0.891078388915308
data/raw/busbra/Images/bus_0671-r.png,671,0.9642292490122112,0.930929211983764
data/raw/busbra/Images/bus_0676-s.png,676,0.9135984290634069,0.8409399005910316
data/raw/busbra/Images/bus_0677-s.png,677,0.8866022679570222,0.7963032817881439
data/raw/busbra/Images/bus_0679-s.png,679,0.9326683291826543,0.8738317757205869
data/raw/busbra/Images/bus_0681-s.png,681,0.931116389551031,0.8711111111192945
data/raw/busbra/Images/bus_0700-s.png,700,0.4051049814983489,0.2540010325630356
data/raw/busbra/Images/bus_0718-s.png,718,0.9095909247195053,0.8341740227090685
data/raw/busbra/Images/bus_0740-s.png,740,0.9522935779838397,0.908931698782055
data/raw/busbra/Images/bus_0744-s.png,744,0.9141759180206196,0.8419189933211986
data/raw/busbra/Images/bus_0747-s.png,747,0.9622950819682433,0.9273301737794981
data/raw/busbra/Images/bus_0758-s.png,758,0.9481052113526106,0.9013308380130866
data/raw/busbra/Images/bus_0759-s.png,759,0.9518930957694456,0.9082022949465277
data/raw/busbra/Images/bus_0771-s.png,771,0.943169318765541,0.8924507354996885
data/raw/busbra/Images/bus_0772-s.png,772,0.969111969112395,0.9400749063686443
data/raw/busbra/Images/bus_0791-s.png,791,0.9637826961779733,0.9300970873820342
data/raw/busbra/Images/bus_0792-s.png,792,0.9292900258700109,0.8679194630890212
data/raw/busbra/Images/bus_0813-s.png,813,0.9076923076943961,0.8309859154999593
